caseid,bl_ddg_join_ads,bl_third_party_cookies,bl_canvas_fingerprinting,bl_session_recording,bl_key_logging,bl_fb_pixel,bl_google_analytics,bl_ddg_join_ads_resid_A,bl_ddg_join_ads_resid_A_lo,bl_ddg_join_ads_resid_B,bl_ddg_join_ads_resid_B_lo,bl_ddg_join_ads_resid_C,bl_ddg_join_ads_resid_C_lo,bl_third_party_cookies_resid_A,bl_third_party_cookies_resid_A_lo,bl_third_party_cookies_resid_B,bl_third_party_cookies_resid_B_lo,bl_third_party_cookies_resid_C,bl_third_party_cookies_resid_C_lo,bl_canvas_fingerprinting_resid_A,bl_canvas_fingerprinting_resid_A_lo,bl_canvas_fingerprinting_resid_B,bl_canvas_fingerprinting_resid_B_lo,bl_canvas_fingerprinting_resid_C,bl_canvas_fingerprinting_resid_C_lo,bl_session_recording_resid_A,bl_session_recording_resid_A_lo,bl_session_recording_resid_B,bl_session_recording_resid_B_lo,bl_session_recording_resid_C,bl_session_recording_resid_C_lo,bl_key_logging_resid_A,bl_key_logging_resid_A_lo,bl_key_logging_resid_B,bl_key_logging_resid_B_lo,bl_key_logging_resid_C,bl_key_logging_resid_C_lo,bl_fb_pixel_resid_A,bl_fb_pixel_resid_A_lo,bl_fb_pixel_resid_B,bl_fb_pixel_resid_B_lo,bl_fb_pixel_resid_C,bl_fb_pixel_resid_C_lo,bl_google_analytics_resid_A,bl_google_analytics_resid_A_lo,bl_google_analytics_resid_B,bl_google_analytics_resid_B_lo,bl_google_analytics_resid_C,bl_google_analytics_resid_C_lo,bl_third_party_cookie_domains,tt_visits,tt_domains,bl_ddg_join_ads_rate,bl_third_party_cookies_rate,bl_canvas_fingerprinting_rate,bl_session_recording_rate,bl_key_logging_rate,bl_fb_pixel_rate,bl_google_analytics_rate,bl_ddg_join_ads_resid_A_rate,bl_ddg_join_ads_resid_A_lo_rate,bl_ddg_join_ads_resid_B_rate,bl_ddg_join_ads_resid_B_lo_rate,bl_ddg_join_ads_resid_C_rate,bl_ddg_join_ads_resid_C_lo_rate,bl_third_party_cookies_resid_A_rate,bl_third_party_cookies_resid_A_lo_rate,bl_third_party_cookies_resid_B_rate,bl_third_party_cookies_resid_B_lo_rate,bl_third_party_cookies_resid_C_rate,bl_third_party_cookies_resid_C_lo_rate,bl_canvas_fingerprinting_resid_A_rate,bl_canvas_fingerprinting_resid_A_lo_rate,bl_canvas_fingerprinting_resid_B_rate,bl_canvas_fingerprinting_resid_B_lo_rate,bl_canvas_fingerprinting_resid_C_rate,bl_canvas_fingerprinting_resid_C_lo_rate,bl_session_recording_resid_A_rate,bl_session_recording_resid_A_lo_rate,bl_session_recording_resid_B_rate,bl_session_recording_resid_B_lo_rate,bl_session_recording_resid_C_rate,bl_session_recording_resid_C_lo_rate,bl_key_logging_resid_A_rate,bl_key_logging_resid_A_lo_rate,bl_key_logging_resid_B_rate,bl_key_logging_resid_B_lo_rate,bl_key_logging_resid_C_rate,bl_key_logging_resid_C_lo_rate,bl_fb_pixel_resid_A_rate,bl_fb_pixel_resid_A_lo_rate,bl_fb_pixel_resid_B_rate,bl_fb_pixel_resid_B_lo_rate,bl_fb_pixel_resid_C_rate,bl_fb_pixel_resid_C_lo_rate,bl_google_analytics_resid_A_rate,bl_google_analytics_resid_A_lo_rate,bl_google_analytics_resid_B_rate,bl_google_analytics_resid_B_lo_rate,bl_google_analytics_resid_C_rate,bl_google_analytics_resid_C_lo_rate,bl_third_party_cookie_domains_rate,gender_lab,race_lab,educ_lab,agegroup_lab,birthyr
259130153,3741.0,510.0,114.0,0.0,3.0,392.0,0.0,1131.0,715.0,2137.0,551.0,1475.0,0.0,134.0,92.0,171.0,41.0,130.0,4.0,114.0,114.0,114.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,0.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,590,12,6.340677966101695,0.864406779661017,0.19322033898305085,0.0,0.005084745762711864,0.6644067796610169,0.0,1.916949152542373,1.2118644067796611,3.6220338983050846,0.9338983050847458,2.5,0.0,0.2271186440677966,0.15593220338983052,0.28983050847457625,0.06949152542372881,0.22033898305084745,0.006779661016949152,0.19322033898305085,0.19322033898305085,0.19322033898305085,0.0,0.19322033898305085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6644067796610169,0.0,0.6644067796610169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3305084745762712,Female,White,Some college,<25,2001
259166989,18994.0,41002.0,2.0,0.0,137.0,16.0,0.0,1466.0,1102.0,14033.0,12534.0,1648.0,18.0,1788.0,1733.0,15761.0,14442.0,2611.0,1571.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,44.0,41.0,44.0,41.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18873.0,839,38,22.638855780691298,48.87008343265793,0.0023837902264600714,0.0,0.1632896305125149,0.01907032181168057,0.0,1.7473182359952324,1.3134684147794995,16.72586412395709,14.939213349225268,1.964243146603099,0.021454112038140644,2.131108462455304,2.065554231227652,18.785458879618595,17.213349225268175,3.1120381406436235,1.8724672228843862,0.0023837902264600714,0.0023837902264600714,0.0023837902264600714,0.0023837902264600714,0.0023837902264600714,0.0023837902264600714,0.0,0.0,0.0,0.0,0.0,0.0,0.052443384982121574,0.052443384982121574,0.052443384982121574,0.04886769964243146,0.052443384982121574,0.04886769964243146,0.0,0.0,0.01907032181168057,0.0,0.01907032181168057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.494636471990464,Female,White,HS or Below,35-49,1986
259454865,764.0,995.0,0.0,10.0,3.0,4.0,0.0,291.0,270.0,455.0,300.0,174.0,8.0,286.0,286.0,496.0,340.0,196.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,342,25,2.2339181286549707,2.909356725146199,0.0,0.029239766081871343,0.008771929824561403,0.011695906432748537,0.0,0.8508771929824561,0.7894736842105263,1.3304093567251463,0.8771929824561403,0.5087719298245614,0.023391812865497075,0.8362573099415205,0.8362573099415205,1.4502923976608186,0.9941520467836257,0.5730994152046783,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.0,0.008771929824561403,0.0,0.0,0.0,0.011695906432748537,0.0,0.011695906432748537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.631578947368421,Male,White,HS or Below,25-34,1995
259911269,1456.0,1516.0,7.0,9.0,5.0,29.0,0.0,300.0,205.0,974.0,649.0,377.0,34.0,198.0,172.0,502.0,280.0,242.0,47.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,360,93,4.044444444444444,4.211111111111111,0.019444444444444445,0.025,0.013888888888888888,0.08055555555555556,0.0,0.8333333333333334,0.5694444444444444,2.7055555555555557,1.8027777777777778,1.0472222222222223,0.09444444444444444,0.55,0.4777777777777778,1.3944444444444444,0.7777777777777778,0.6722222222222223,0.13055555555555556,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.0,0.0,0.08055555555555556,0.0,0.08055555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,Male,White,HS or Below,50-64,1973
259971705,445.0,624.0,0.0,2.0,0.0,25.0,2.0,103.0,75.0,318.0,182.0,144.0,25.0,66.0,66.0,211.0,79.0,121.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,307.0,122,18,3.6475409836065573,5.114754098360656,0.0,0.01639344262295082,0.0,0.20491803278688525,0.01639344262295082,0.8442622950819673,0.6147540983606558,2.6065573770491803,1.4918032786885247,1.180327868852459,0.20491803278688525,0.5409836065573771,0.5409836065573771,1.7295081967213115,0.6475409836065574,0.9918032786885246,0.09016393442622951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20491803278688525,0.0,0.20491803278688525,0.0,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.0,0.0,2.5163934426229506,Male,Black,Some college,35-49,1975
260083285,39439.0,49450.0,1880.0,813.0,1089.0,1781.0,80.0,11095.0,8176.0,26987.0,15531.0,15187.0,2572.0,9539.0,8005.0,20922.0,10273.0,14469.0,4667.0,1866.0,1866.0,1872.0,1797.0,1872.0,1797.0,28.0,28.0,10.0,4.0,10.0,4.0,855.0,855.0,1061.0,855.0,1061.0,855.0,0.0,0.0,1781.0,0.0,1781.0,0.0,80.0,80.0,80.0,80.0,0.0,0.0,27601.0,12710,278,3.1029897718332022,3.890637293469709,0.14791502753737215,0.06396538158929976,0.08568056648308418,0.14012588512981905,0.006294256490952006,0.8729346970889064,0.6432730133752951,2.123288749016522,1.221951219512195,1.1948859166011014,0.202360346184107,0.7505114083398898,0.6298190401258851,1.6461054287962233,0.8082612116443745,1.1383949645948073,0.36719118804091266,0.14681353265145555,0.14681353265145555,0.14728560188827694,0.14138473642800944,0.14728560188827694,0.14138473642800944,0.002202989771833202,0.002202989771833202,0.0007867820613690008,0.0003147128245476003,0.0007867820613690008,0.0003147128245476003,0.06726986624704957,0.06726986624704957,0.08347757671125099,0.06726986624704957,0.08347757671125099,0.06726986624704957,0.0,0.0,0.14012588512981905,0.0,0.14012588512981905,0.0,0.006294256490952006,0.006294256490952006,0.006294256490952006,0.006294256490952006,0.0,0.0,2.171597167584579,Male,Black,College,35-49,1974
260191181,4596.0,2976.0,9.0,74.0,3.0,32.0,0.0,1443.0,848.0,3091.0,2115.0,1385.0,31.0,337.0,330.0,1341.0,752.0,518.0,17.0,9.0,9.0,7.0,5.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.0,864,42,5.319444444444445,3.4444444444444446,0.010416666666666666,0.08564814814814815,0.003472222222222222,0.037037037037037035,0.0,1.6701388888888888,0.9814814814814815,3.5775462962962963,2.4479166666666665,1.6030092592592593,0.03587962962962963,0.3900462962962963,0.3819444444444444,1.5520833333333333,0.8703703703703703,0.5995370370370371,0.019675925925925927,0.010416666666666666,0.010416666666666666,0.008101851851851851,0.005787037037037037,0.008101851851851851,0.005787037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9143518518518519,Female,Black,HS or Below,50-64,1971
260224017,8763.0,8631.0,19.0,0.0,178.0,31.0,0.0,849.0,697.0,5772.0,4147.0,1956.0,53.0,968.0,317.0,3614.0,2465.0,1303.0,79.0,16.0,16.0,19.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5310.0,2879,56,3.0437651962486973,2.9979159430357765,0.006599513720041681,0.0,0.061827023271969435,0.01076762764848906,0.0,0.294894060437652,0.2420979506773185,2.0048627995831887,1.4404307051059395,0.6794025703369225,0.018409169850642584,0.33622785689475515,0.11010767627648489,1.255296978117402,0.8562000694685655,0.4525877040639111,0.02744008336227857,0.0055574852379298365,0.0055574852379298365,0.006599513720041681,0.006599513720041681,0.006599513720041681,0.006599513720041681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01076762764848906,0.0,0.01076762764848906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8443904133379645,Male,White,College,35-49,1975
260437161,4682.0,5368.0,13.0,26.0,42.0,94.0,2.0,987.0,819.0,3323.0,2073.0,1440.0,111.0,779.0,763.0,1925.0,969.0,1185.0,206.0,3.0,3.0,12.0,9.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,94.0,0.0,94.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2566.0,1239,145,3.7788539144471347,4.3325262308313155,0.010492332526230832,0.020984665052461663,0.03389830508474576,0.07586763518966909,0.0016142050040355124,0.7966101694915254,0.6610169491525424,2.682001614205004,1.6731234866828086,1.162227602905569,0.08958837772397095,0.6287328490718321,0.615819209039548,1.5536723163841808,0.7820823244552058,0.9564164648910412,0.16626311541565778,0.002421307506053269,0.002421307506053269,0.009685230024213076,0.007263922518159807,0.009685230024213076,0.007263922518159807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013720742534301856,0.0,0.013720742534301856,0.0,0.0,0.0,0.07586763518966909,0.0,0.07586763518966909,0.0,0.0016142050040355124,0.0016142050040355124,0.0016142050040355124,0.0016142050040355124,0.0,0.0,2.0710250201775624,Male,Other,Some college,50-64,1964
260510301,2045.0,1152.0,12.0,39.0,10.0,84.0,2.0,414.0,306.0,1358.0,797.0,639.0,83.0,144.0,140.0,408.0,255.0,194.0,48.0,12.0,12.0,12.0,4.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,84.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,625.0,437,59,4.679633867276888,2.6361556064073226,0.02745995423340961,0.08924485125858124,0.02288329519450801,0.19221967963386727,0.004576659038901602,0.9473684210526315,0.700228832951945,3.1075514874141876,1.8237986270022883,1.4622425629290619,0.18993135011441648,0.3295194508009153,0.32036613272311215,0.9336384439359268,0.5835240274599542,0.4439359267734554,0.10983981693363844,0.02745995423340961,0.02745995423340961,0.02745995423340961,0.009153318077803204,0.02745995423340961,0.004576659038901602,0.0,0.0,0.0,0.0,0.0,0.0,0.006864988558352402,0.006864988558352402,0.0,0.0,0.0,0.0,0.0,0.0,0.19221967963386727,0.0,0.19221967963386727,0.0,0.004576659038901602,0.004576659038901602,0.004576659038901602,0.004576659038901602,0.0,0.0,1.4302059496567505,Female,White,HS or Below,50-64,1962
262111057,7297.0,10595.0,110.0,22.0,55.0,169.0,37.0,2112.0,1218.0,5562.0,3009.0,3012.0,384.0,2232.0,1593.0,4674.0,2274.0,3347.0,1017.0,43.0,43.0,110.0,43.0,106.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,51.0,0.0,51.0,0.0,0.0,0.0,169.0,0.0,169.0,0.0,37.0,37.0,37.0,37.0,0.0,0.0,5596.0,3183,162,2.2924913603518693,3.328620797989318,0.03455859252277725,0.006911718504555451,0.017279296261388626,0.053094564875903236,0.011624253848570531,0.6635249764373233,0.3826578699340245,1.7474081055607917,0.9453345900094251,0.946277097078228,0.12064090480678605,0.7012252591894439,0.5004712535344015,1.468426013195099,0.7144203581526861,1.0515237197612315,0.31950989632422244,0.013509267986176562,0.013509267986176562,0.03455859252277725,0.013509267986176562,0.0333019164310399,0.010995915802701853,0.0,0.0,0.0,0.0,0.0,0.0,0.0006283380458686773,0.0006283380458686773,0.016022620169651274,0.0,0.016022620169651274,0.0,0.0,0.0,0.053094564875903236,0.0,0.053094564875903236,0.0,0.011624253848570531,0.011624253848570531,0.011624253848570531,0.011624253848570531,0.0,0.0,1.7580898523405593,Male,Black,HS or Below,50-64,1961
262394553,14181.0,13862.0,47.0,73.0,34.0,353.0,20.0,3362.0,2248.0,9453.0,5631.0,4220.0,400.0,2569.0,1391.0,5582.0,2628.0,3130.0,287.0,47.0,47.0,47.0,47.0,47.0,45.0,12.0,10.0,12.0,0.0,12.0,0.0,9.0,9.0,2.0,2.0,2.0,2.0,0.0,0.0,353.0,0.0,353.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,7235.0,3329,196,4.259837789125863,4.164013217182337,0.014118353860018024,0.02192850705917693,0.01021327726043857,0.10603784920396515,0.006007810153199159,1.0099128867527787,0.6752778612195854,2.8395914689095823,1.6914989486332233,1.2676479423250224,0.12015620306398318,0.7717032141784319,0.4178431961550015,1.6767798137578853,0.7894262541303695,0.9402222889756684,0.08621207569840793,0.014118353860018024,0.014118353860018024,0.014118353860018024,0.014118353860018024,0.014118353860018024,0.013517572844698107,0.003604686091919495,0.0030039050765995794,0.003604686091919495,0.0,0.003604686091919495,0.0,0.0027035145689396217,0.0027035145689396217,0.0006007810153199159,0.0006007810153199159,0.0006007810153199159,0.0006007810153199159,0.0,0.0,0.10603784920396515,0.0,0.10603784920396515,0.0,0.006007810153199159,0.006007810153199159,0.006007810153199159,0.006007810153199159,0.0,0.0,2.1733253229197955,Female,White,Some college,65+,1957
262543201,41717.0,59236.0,1181.0,176.0,153.0,750.0,75.0,7860.0,6586.0,29115.0,18552.0,11571.0,1621.0,7063.0,6887.0,23429.0,14115.0,10888.0,2738.0,1163.0,1163.0,1158.0,972.0,1156.0,968.0,2.0,2.0,0.0,0.0,0.0,0.0,128.0,121.0,132.0,46.0,132.0,46.0,0.0,0.0,750.0,0.0,750.0,0.0,75.0,75.0,75.0,75.0,0.0,0.0,32568.0,5870,729,7.106814310051107,10.091311754684838,0.20119250425894378,0.029982964224872233,0.02606473594548552,0.12776831345826234,0.012776831345826235,1.3390119250425894,1.121976149914821,4.959965928449744,3.1604770017035775,1.9712095400340715,0.2761499148211244,1.203236797274276,1.1732538330494038,3.9913117546848382,2.4045996592844974,1.854855195911414,0.46643952299829644,0.1981260647359455,0.1981260647359455,0.19727427597955707,0.165587734241908,0.1969335604770017,0.16490630323679728,0.00034071550255536625,0.00034071550255536625,0.0,0.0,0.0,0.0,0.02180579216354344,0.02061328790459966,0.022487223168654175,0.007836456558773424,0.022487223168654175,0.007836456558773424,0.0,0.0,0.12776831345826234,0.0,0.12776831345826234,0.0,0.012776831345826235,0.012776831345826235,0.012776831345826235,0.012776831345826235,0.0,0.0,5.5482112436115845,Female,White,Some college,35-49,1980
262845801,16405.0,26064.0,200.0,85.0,76.0,277.0,45.0,4394.0,3009.0,11878.0,6851.0,5647.0,401.0,4561.0,3846.0,9014.0,4763.0,6308.0,2186.0,106.0,104.0,200.0,102.0,200.0,102.0,15.0,0.0,15.0,0.0,15.0,0.0,58.0,58.0,57.0,27.0,57.0,27.0,0.0,0.0,277.0,0.0,277.0,0.0,45.0,45.0,45.0,45.0,0.0,0.0,10556.0,9080,312,1.8067180616740088,2.8704845814977973,0.022026431718061675,0.009361233480176211,0.008370044052863436,0.030506607929515418,0.004955947136563877,0.48392070484581495,0.33138766519823787,1.308149779735683,0.7545154185022026,0.6219162995594714,0.04416299559471366,0.5023127753303964,0.423568281938326,0.9927312775330397,0.5245594713656387,0.6947136563876652,0.2407488986784141,0.011674008810572687,0.01145374449339207,0.022026431718061675,0.011233480176211454,0.022026431718061675,0.011233480176211454,0.0016519823788546256,0.0,0.0016519823788546256,0.0,0.0016519823788546256,0.0,0.006387665198237885,0.006387665198237885,0.006277533039647577,0.002973568281938326,0.006277533039647577,0.002973568281938326,0.0,0.0,0.030506607929515418,0.0,0.030506607929515418,0.0,0.004955947136563877,0.004955947136563877,0.004955947136563877,0.004955947136563877,0.0,0.0,1.1625550660792952,Female,White,Some college,25-34,1993
262891605,7236.0,8359.0,85.0,133.0,23.0,209.0,18.0,1630.0,1238.0,4645.0,2995.0,1989.0,269.0,1044.0,1036.0,3096.0,2251.0,1148.0,339.0,55.0,55.0,59.0,45.0,43.0,25.0,2.0,0.0,2.0,0.0,2.0,0.0,17.0,17.0,19.0,14.0,19.0,14.0,0.0,0.0,209.0,0.0,209.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,4608.0,1340,248,5.4,6.238059701492538,0.06343283582089553,0.09925373134328358,0.017164179104477612,0.15597014925373134,0.013432835820895522,1.2164179104477613,0.9238805970149254,3.466417910447761,2.235074626865672,1.4843283582089553,0.2007462686567164,0.7791044776119403,0.7731343283582089,2.31044776119403,1.6798507462686567,0.8567164179104477,0.25298507462686565,0.041044776119402986,0.041044776119402986,0.04402985074626865,0.033582089552238806,0.03208955223880597,0.018656716417910446,0.0014925373134328358,0.0,0.0014925373134328358,0.0,0.0014925373134328358,0.0,0.012686567164179104,0.012686567164179104,0.014179104477611941,0.010447761194029851,0.014179104477611941,0.010447761194029851,0.0,0.0,0.15597014925373134,0.0,0.15597014925373134,0.0,0.013432835820895522,0.013432835820895522,0.013432835820895522,0.013432835820895522,0.0,0.0,3.4388059701492537,Male,White,HS or Below,65+,1955
263105157,2957.0,4230.0,46.0,33.0,18.0,61.0,0.0,575.0,423.0,2074.0,1499.0,685.0,113.0,429.0,417.0,1673.0,1238.0,565.0,160.0,40.0,40.0,34.0,31.0,25.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,16.0,12.0,16.0,12.0,0.0,0.0,61.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2244.0,830,208,3.5626506024096387,5.096385542168675,0.05542168674698795,0.03975903614457831,0.021686746987951807,0.07349397590361446,0.0,0.6927710843373494,0.5096385542168674,2.4987951807228916,1.806024096385542,0.8253012048192772,0.13614457831325302,0.516867469879518,0.5024096385542168,2.0156626506024096,1.491566265060241,0.6807228915662651,0.1927710843373494,0.04819277108433735,0.04819277108433735,0.04096385542168675,0.03734939759036145,0.030120481927710843,0.02650602409638554,0.0,0.0,0.0,0.0,0.0,0.0,0.01927710843373494,0.014457831325301205,0.01927710843373494,0.014457831325301205,0.01927710843373494,0.014457831325301205,0.0,0.0,0.07349397590361446,0.0,0.07349397590361446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7036144578313253,Female,Hispanic,HS or Below,50-64,1971
263878181,20702.0,26227.0,175.0,430.0,121.0,614.0,117.0,4363.0,3493.0,13854.0,8306.0,6679.0,946.0,3963.0,3852.0,9483.0,4975.0,6281.0,1975.0,171.0,171.0,175.0,74.0,175.0,74.0,19.0,4.0,19.0,0.0,19.0,0.0,2.0,2.0,119.0,0.0,119.0,0.0,0.0,0.0,614.0,0.0,614.0,0.0,117.0,117.0,117.0,117.0,0.0,0.0,13484.0,4508,198,4.592280390417036,5.817879325643301,0.03881987577639751,0.09538598047914817,0.02684117125110914,0.13620230700976044,0.025953859804791483,0.9678349600709849,0.7748447204968945,3.0732031943212066,1.8425022182786157,1.4815882874889086,0.209849157054126,0.8791038154392191,0.8544809228039042,2.1035936113575864,1.1035936113575866,1.3933007985803016,0.4381100266193434,0.03793256433007986,0.03793256433007986,0.03881987577639751,0.016415261756876662,0.03881987577639751,0.016415261756876662,0.004214729370008873,0.0008873114463176575,0.004214729370008873,0.0,0.004214729370008873,0.0,0.00044365572315882877,0.00044365572315882877,0.026397515527950312,0.0,0.026397515527950312,0.0,0.0,0.0,0.13620230700976044,0.0,0.13620230700976044,0.0,0.025953859804791483,0.025953859804791483,0.025953859804791483,0.025953859804791483,0.0,0.0,2.9911268855368234,Female,White,Some college,50-64,1973
263900033,21228.0,30391.0,284.0,432.0,83.0,280.0,24.0,5048.0,4123.0,14196.0,9935.0,4944.0,550.0,3868.0,3741.0,10680.0,7434.0,3861.0,883.0,240.0,240.0,284.0,266.0,241.0,216.0,189.0,6.0,185.0,0.0,185.0,0.0,3.0,3.0,9.0,0.0,9.0,0.0,0.0,0.0,280.0,0.0,280.0,0.0,24.0,24.0,24.0,24.0,0.0,0.0,14104.0,6506,364,3.262834306793729,4.671226560098371,0.04365201352597602,0.06640024592683677,0.01275745465723947,0.04303719643406086,0.0036889025514909315,0.7758991699969259,0.6337227174915463,2.181985859206886,1.527051952044267,0.7599139256071319,0.08453735013833384,0.5945281278819551,0.575007685213649,1.6415616354134646,1.142637565324316,0.5934521979711036,0.13572087304027053,0.036889025514909315,0.036889025514909315,0.04365201352597602,0.040885336612357825,0.037042729787888105,0.033200122963418385,0.029050107592991085,0.0009222256378727329,0.02843529050107593,0.0,0.02843529050107593,0.0,0.00046111281893636643,0.00046111281893636643,0.0013833384568090992,0.0,0.0013833384568090992,0.0,0.0,0.0,0.04303719643406086,0.0,0.04303719643406086,0.0,0.0036889025514909315,0.0036889025514909315,0.0036889025514909315,0.0036889025514909315,0.0,0.0,2.1678450660928372,Male,White,Postgrad,65+,1937
264381945,18266.0,21620.0,261.0,181.0,80.0,379.0,231.0,5012.0,3919.0,12436.0,7388.0,5670.0,522.0,4046.0,3610.0,7584.0,3562.0,4444.0,523.0,255.0,255.0,259.0,46.0,259.0,46.0,39.0,39.0,39.0,39.0,39.0,39.0,65.0,60.0,80.0,53.0,78.0,51.0,0.0,0.0,379.0,0.0,379.0,0.0,231.0,231.0,231.0,231.0,0.0,0.0,9926.0,8452,260,2.1611452910553717,2.557974443918599,0.030880265026029342,0.021415049692380502,0.00946521533364884,0.04484145764316138,0.027330809275911028,0.5929957406530999,0.4636772361571226,1.4713677236157123,0.8741126360624705,0.6708471367723615,0.061760530052058685,0.4787032654992901,0.4271178419309039,0.89730241362991,0.42143871273071465,0.5257927117841931,0.061878845243729295,0.030170373876005678,0.030170373876005678,0.03064363464268812,0.005442498816848084,0.03064363464268812,0.005442498816848084,0.004614292475153809,0.004614292475153809,0.004614292475153809,0.004614292475153809,0.004614292475153809,0.004614292475153809,0.007690487458589683,0.00709891150023663,0.00946521533364884,0.006270705158542357,0.009228584950307619,0.0060340747752011354,0.0,0.0,0.04484145764316138,0.0,0.04484145764316138,0.0,0.027330809275911028,0.027330809275911028,0.027330809275911028,0.027330809275911028,0.0,0.0,1.17439659252248,Female,White,College,35-49,1982
264578605,13556.0,17556.0,123.0,64.0,41.0,254.0,13.0,3259.0,2779.0,8983.0,5475.0,3939.0,339.0,2530.0,2505.0,5996.0,3024.0,3552.0,718.0,89.0,89.0,116.0,116.0,78.0,76.0,13.0,13.0,13.0,0.0,13.0,0.0,19.0,19.0,24.0,11.0,21.0,8.0,0.0,0.0,254.0,0.0,254.0,0.0,13.0,13.0,13.0,13.0,0.0,0.0,7897.0,3885,204,3.4893178893178893,4.518918918918919,0.03166023166023166,0.016473616473616472,0.010553410553410553,0.06537966537966539,0.0033462033462033462,0.8388674388674389,0.7153153153153153,2.312226512226512,1.4092664092664093,1.013899613899614,0.08725868725868725,0.6512226512226512,0.6447876447876448,1.5433719433719433,0.7783783783783784,0.9142857142857143,0.1848133848133848,0.02290862290862291,0.02290862290862291,0.029858429858429857,0.029858429858429857,0.020077220077220077,0.019562419562419563,0.0033462033462033462,0.0033462033462033462,0.0033462033462033462,0.0,0.0033462033462033462,0.0,0.004890604890604891,0.004890604890604891,0.006177606177606178,0.0028314028314028314,0.005405405405405406,0.002059202059202059,0.0,0.0,0.06537966537966539,0.0,0.06537966537966539,0.0,0.0033462033462033462,0.0033462033462033462,0.0033462033462033462,0.0033462033462033462,0.0,0.0,2.0326898326898326,Male,White,Some college,50-64,1961
