,caseid,tt_visits,tt_domains,bl_ddg_join_ads,bl_third_party_cookies,bl_canvas_fingerprinting,bl_session_recording,bl_key_logging,bl_fb_pixel,bl_google_analytics,who_adult_advertising,who_advertising,who_audio_video_player,who_consent_management,who_customer_interaction,who_data_saved,who_hosting,who_misc,who_site_analytics,who_social_media,who_trackers_per_page_load,who_trackers_requests_all_requests,who_tracking_requests_per_page_load,who_utilities,birthyr,gender,race,educ,pid3,pid7,presvote20post,inputstate,region,gender_lab,race_lab,educ_lab,agegroup_lab,bl_ddg_join_ads_rate,bl_ddg_join_ads_al1,bl_ddg_join_ads_al3,bl_ddg_join_ads_al5,bl_ddg_join_ads_al10,bl_third_party_cookies_rate,bl_third_party_cookies_al1,bl_third_party_cookies_al3,bl_third_party_cookies_al5,bl_third_party_cookies_al10,bl_canvas_fingerprinting_rate,bl_canvas_fingerprinting_al1,bl_canvas_fingerprinting_al3,bl_canvas_fingerprinting_al5,bl_canvas_fingerprinting_al10,bl_session_recording_rate,bl_session_recording_al1,bl_session_recording_al3,bl_session_recording_al5,bl_session_recording_al10,bl_key_logging_rate,bl_key_logging_al1,bl_key_logging_al3,bl_key_logging_al5,bl_key_logging_al10,bl_fb_pixel_rate,bl_fb_pixel_al1,bl_fb_pixel_al3,bl_fb_pixel_al5,bl_fb_pixel_al10,bl_google_analytics_rate,bl_google_analytics_al1,bl_google_analytics_al3,bl_google_analytics_al5,bl_google_analytics_al10,who_trackers_per_page_load_rate,who_trackers_per_page_load_al1,who_trackers_per_page_load_al3,who_trackers_per_page_load_al5,who_trackers_per_page_load_al10,who_tracking_requests_per_page_load_rate,who_tracking_requests_per_page_load_al1,who_tracking_requests_per_page_load_al3,who_tracking_requests_per_page_load_al5,who_tracking_requests_per_page_load_al10,who_trackers_requests_all_requests_rate,who_trackers_requests_all_requests_al1,who_trackers_requests_all_requests_al3,who_trackers_requests_all_requests_al5,who_trackers_requests_all_requests_al10,who_data_saved_rate,who_data_saved_al1,who_data_saved_al3,who_data_saved_al5,who_data_saved_al10,who_advertising_rate,who_advertising_al1,who_advertising_al3,who_advertising_al5,who_advertising_al10,who_audio_video_player_rate,who_audio_video_player_al1,who_audio_video_player_al3,who_audio_video_player_al5,who_audio_video_player_al10,who_customer_interaction_rate,who_customer_interaction_al1,who_customer_interaction_al3,who_customer_interaction_al5,who_customer_interaction_al10,who_hosting_rate,who_hosting_al1,who_hosting_al3,who_hosting_al5,who_hosting_al10,who_consent_management_rate,who_consent_management_al1,who_consent_management_al3,who_consent_management_al5,who_consent_management_al10,who_site_analytics_rate,who_site_analytics_al1,who_site_analytics_al3,who_site_analytics_al5,who_site_analytics_al10,who_misc_rate,who_misc_al1,who_misc_al3,who_misc_al5,who_misc_al10,who_utilities_rate,who_utilities_al1,who_utilities_al3,who_utilities_al5,who_utilities_al10,who_social_media_rate,who_social_media_al1,who_social_media_al3,who_social_media_al5,who_social_media_al10,who_adult_advertising_rate,who_adult_advertising_al1,who_adult_advertising_al3,who_adult_advertising_al5,who_adult_advertising_al10,n_orgs,top_org_share,top_org_visits,top_org_share_duration,gini_exposure,captured_visits
251,46117859,10116,244,61290.0,104897.0,2297.0,140.0,75.0,248.0,51.0,0.0,56845.0,4611.0,1610.0,8110.0,35550.85,42221.0,22931.0,13331.0,5594.0,31308.04,43617.68,43980.94,1064.0,1947,1,1,2,3,4,2,48,3,Male,White,HS or Below,65+,6.0587188612099645,True,True,True,True,10.369414788453934,True,True,True,True,0.2270660340055358,True,True,True,True,0.0138394622380387,True,True,True,True,0.0074139976275207,True,True,True,True,0.0245156188216686,True,True,True,True,0.0050415183867141,True,True,True,True,3.094903123764334,True,True,True,True,4.347661130881772,True,True,True,True,4.311751680506129,True,True,True,True,3.514318900751285,True,True,True,True,5.619315935152234,True,True,True,True,0.4558125741399763,True,True,True,True,0.8017002767892447,True,True,True,True,4.173685251087386,True,True,True,True,0.1591538157374456,True,True,True,True,1.31781336496639,True,True,True,True,2.266805061289047,True,True,True,True,0.1051799130090945,True,True,True,True,0.5529853697113484,True,True,True,True,0.0,False,False,False,False,314,0.5739207569485512,5823.0,0.7189691151261062,0.8574561996381606,0.8039621525724423
252,46359515,2037,262,12282.0,7034.0,73.0,14.0,18.0,276.0,16.0,0.0,24187.0,648.0,1445.0,2090.0,2821.53,6557.0,601.0,7102.0,940.0,8573.880000000001,9213.39,10674.76,2737.0,1953,2,1,2,2,7,2,48,3,Female,White,HS or Below,65+,6.029455081001473,True,True,True,True,3.4531173294059894,True,True,True,True,0.0358370152184585,True,True,True,True,0.0068728522336769,True,True,True,True,0.0088365243004418,True,True,True,True,0.1354933726067746,True,True,True,True,0.0078546882670594,True,True,True,True,4.209072164948454,True,True,True,True,5.240432007854689,True,True,True,True,4.5230191458026505,True,True,True,True,1.385139911634757,True,True,True,True,11.87383406971036,True,True,True,True,0.3181148748159057,True,True,True,True,1.0260186548846342,True,True,True,True,3.218949435444281,True,True,True,True,0.7093765341188022,True,True,True,True,3.486499754540992,True,True,True,True,0.2950417280314187,True,True,True,True,1.343642611683849,True,True,True,True,0.4614629356897398,True,True,True,True,0.0,False,False,False,False,355,0.362763915547025,756.0,0.25620021857062686,0.7798358435205748,0.4760076775431862
253,46367143,1095,110,3799.0,5259.0,40.0,24.0,8.0,66.0,14.0,0.0,5573.0,512.0,226.0,375.0,1268.9,3281.0,550.0,1931.0,566.0,2862.22,3210.95,2935.35,504.0,1983,2,1,6,4,4,-1,12,3,Female,White,Postgrad,35-49,3.469406392694064,True,True,True,True,4.802739726027397,True,True,True,True,0.0365296803652968,True,True,True,True,0.021917808219178,True,True,True,True,0.0073059360730593,True,True,True,False,0.0602739726027397,True,True,True,True,0.0127853881278538,True,True,True,True,2.613899543378995,True,True,True,True,2.6806849315068493,True,True,True,True,2.932374429223744,True,True,True,True,1.158812785388128,True,True,True,True,5.089497716894977,True,True,True,True,0.467579908675799,True,True,True,True,0.3424657534246575,True,True,True,True,2.99634703196347,True,True,True,True,0.2063926940639269,True,True,True,True,1.7634703196347032,True,True,True,True,0.502283105022831,True,True,True,True,0.4602739726027397,True,True,True,True,0.5168949771689497,True,True,True,True,0.0,False,False,False,False,256,0.7217705510388437,799.0,0.7517122070289357,0.6778037167159766,0.7633242999096658
254,46788081,9708,331,37401.0,38807.0,335.0,261.0,18.0,670.0,10.0,259.0,66691.0,7775.0,2089.0,4302.0,40727.96,42496.0,5569.0,15881.0,6834.0,42614.5,31420.32,43908.01,3910.0,1977,1,6,5,1,2,1,6,4,Male,Other,College,35-49,3.8525957972805935,True,True,True,True,3.9974248042851257,True,True,True,True,0.034507622579316,True,True,True,True,0.026885043263288,True,True,True,True,0.0018541409147095,True,True,True,True,0.069015245158632,True,True,True,True,0.0010300782859497,True,True,True,True,4.389627111660486,True,True,True,True,4.52286876802637,True,True,True,True,3.236538936959209,True,True,True,True,4.195298722702925,True,True,True,True,6.869695096827359,True,True,True,True,0.8008858673259168,True,True,True,True,0.4431396786155748,True,True,True,True,4.377420683971982,True,True,True,True,0.215183353934899,True,True,True,True,1.6358673259167698,True,True,True,True,0.5736505974454058,True,True,True,True,0.4027606098063452,True,True,True,True,0.703955500618047,True,True,True,True,0.026679027606098,True,True,True,True,444,0.5425225067738834,6207.0,0.3590642789331004,0.7663148847002813,0.6911109168778953
255,47019621,679,23,430.0,3284.0,8.0,2.0,2.0,5.0,3.0,0.0,2969.0,590.0,31.0,637.0,3525.18,3913.0,1827.0,844.0,596.0,1742.44,5530.99,2149.86,48.0,1963,1,2,5,1,1,1,37,3,Male,Black,College,50-64,0.6332842415316642,True,True,True,True,4.836524300441826,True,True,True,True,0.0117820324005891,True,True,True,False,0.0029455081001472,True,False,False,False,0.0029455081001472,True,False,False,False,0.0073637702503681,True,True,True,False,0.0044182621502209,True,True,False,False,2.5661855670103093,True,True,True,True,3.166215022091311,True,True,True,True,8.145787923416789,True,True,True,True,5.191723122238586,True,True,True,True,4.37260677466863,True,True,True,True,0.8689248895434463,True,True,True,True,0.9381443298969072,True,True,True,True,5.762886597938144,True,True,True,True,0.0456553755522827,True,True,True,True,1.2430044182621502,True,True,True,True,2.6907216494845363,True,True,True,True,0.0706921944035346,True,True,True,True,0.8777614138438881,True,True,True,True,0.0,False,False,False,False,104,0.7563025210084033,540.0,0.47199723429474516,0.7323394495412847,0.8977591036414566
256,48368483,4177,83,12202.0,8710.0,161.0,76.0,12.0,205.0,8.0,0.0,62751.0,3060.0,928.0,3316.0,22788.17,19901.0,2077.0,16316.0,3424.0,30448.58,19707.11,30675.11,6656.0,1964,1,1,2,3,4,2,1,3,Male,White,HS or Below,50-64,2.921235336365813,True,True,True,True,2.085228632990184,True,True,True,True,0.0385444098635384,True,True,True,True,0.0181948767057696,True,True,True,True,0.002872875269332,True,True,True,True,0.0490782858510892,True,True,True,True,0.0019152501795547,True,True,True,False,7.289581039023223,True,True,True,True,7.343813741920038,True,True,True,True,4.718005745750538,True,True,True,True,5.455630835527891,True,True,True,True,15.022983002154657,True,True,True,True,0.7325831936796744,True,True,True,True,0.793871199425425,True,True,True,True,4.764424227914772,True,True,True,True,0.2221690208283457,True,True,True,True,3.90615274120182,True,True,True,True,0.4972468278668901,True,True,True,True,1.593488149389514,True,True,True,True,0.8197270768494135,True,True,True,True,0.0,False,False,False,False,144,0.3881578947368421,1652.0,0.37434516234054516,0.7435806837824818,0.675046992481203
257,48471247,5243,197,6405.0,8417.0,11.0,61.0,18.0,64.0,5.0,0.0,13788.0,1845.0,174.0,382.0,4499.92,11701.0,1969.0,3123.0,1912.0,8666.789999999999,7559.75,5471.51,428.0,1989,1,2,2,5,8,6,13,3,Male,Black,HS or Below,25-34,1.2216288384512684,True,True,True,True,1.605378600038146,True,True,True,True,0.0020980354758725,True,True,True,True,0.0116345603662025,True,True,True,True,0.0034331489605187,True,True,True,True,0.0122067518596223,True,True,True,True,0.0009536524890329,True,True,True,False,1.6530211710852565,True,True,True,True,1.043583826053786,True,True,True,True,1.441874880793439,True,True,True,True,0.8582719816898722,True,True,True,True,2.629792103757391,True,True,True,True,0.3518977684531756,True,True,True,True,0.0728590501621209,True,True,True,True,2.2317375548350182,True,True,True,True,0.0331871066183482,True,True,True,True,0.5956513446500096,True,True,True,True,0.375548350181194,True,True,True,True,0.0816326530612244,True,True,True,True,0.3646767118062178,True,True,True,True,0.0,False,False,False,False,177,0.3359124363087375,1780.0,0.2379883739322999,0.7619401216341332,0.486318173240234
258,48706265,19551,552,192464.0,230115.0,1095.0,878.0,4748.0,1537.0,107.0,0.0,260994.0,17089.0,3271.0,16708.0,68594.74,91012.0,20925.0,46798.0,20984.0,79486.0,89876.37,90976.22,6815.0,1955,2,1,5,2,7,2,34,1,Female,White,College,65+,9.844202342591172,True,True,True,True,11.769986189964708,True,True,True,True,0.0560073653521559,True,True,True,True,0.0449081888394455,True,True,True,True,0.2428520280292568,True,True,True,True,0.0786149046084599,True,True,True,True,0.0054728658380645,True,True,True,True,4.065572093499053,True,True,True,True,4.653277070226587,True,True,True,True,4.5970216357219575,True,True,True,True,3.508502889877756,True,True,True,True,13.349393892895504,True,True,True,True,0.874072937445655,True,True,True,True,0.8545854431998363,True,True,True,True,4.655107155644212,True,True,True,True,0.1673060201524218,True,True,True,True,2.393637154109764,True,True,True,True,1.070277735154212,True,True,True,True,0.3485755204337374,True,True,True,True,1.0732954836069766,True,True,True,True,0.0,False,False,False,False,440,0.5680016263468185,11176.0,0.6093204802176356,0.8489828530844153,0.7629091278715187
259,49050251,41211,295,100308.0,159242.0,938.0,262.0,21.0,814.0,169.0,0.0,186358.0,33720.0,1045.0,5916.0,86342.18000000001,209642.0,30256.0,34476.0,22323.0,130926.47,111412.06,65042.27,5498.0,1985,1,3,4,2,6,2,6,4,Male,Hispanic,Some college,35-49,2.4340103370459345,True,True,True,True,3.864065419426852,True,True,True,True,0.0227609133483778,True,True,True,True,0.0063575259032782,True,True,True,True,0.0005095726869039,True,True,True,True,0.01975200795904,True,True,True,True,0.0041008468612749,True,True,True,True,3.1769787192739805,True,True,True,True,1.5782744898206789,True,True,True,True,2.703454417509888,True,True,True,True,2.0951246026546317,True,True,True,True,4.522045085050108,True,True,True,True,0.8182281429715367,True,True,True,True,0.1435539055106646,True,True,True,True,5.087039867996409,True,True,True,True,0.0253573075149838,True,True,True,True,0.83657275970008,True,True,True,True,0.7341729149984227,True,True,True,True,0.1334109825046711,True,True,True,True,0.5416757661789328,True,True,True,True,0.0,False,False,False,False,276,0.6291289838951492,26017.0,0.6259925440496438,0.868938751391005,0.6956521739130435
260,49079667,1330,48,21305.0,31402.0,743.0,68.0,51.0,114.0,0.0,0.0,10803.0,268.0,209.0,1954.0,5822.93,7627.0,4736.0,2454.0,426.0,6041.2,6069.67,9517.71,640.0,1950,1,1,3,1,1,1,54,3,Male,White,Some college,65+,16.018796992481203,True,True,True,True,23.610526315789475,True,True,True,True,0.5586466165413534,True,True,True,True,0.0511278195488721,True,True,True,True,0.0383458646616541,True,True,True,True,0.0857142857142857,True,True,True,True,0.0,False,False,False,False,4.542255639097744,True,True,True,True,7.1561729323308265,True,True,True,True,4.5636616541353385,True,True,True,True,4.378142857142858,True,True,True,True,8.122556390977444,True,True,True,True,0.2015037593984962,True,True,True,True,1.4691729323308271,True,True,True,True,5.734586466165413,True,True,True,True,0.1571428571428571,True,True,True,True,1.8451127819548871,True,True,True,True,3.560902255639098,True,True,True,True,0.4812030075187969,True,True,True,True,0.3203007518796992,True,True,True,True,0.0,False,False,False,False,178,0.7390977443609023,983.0,0.6568634825122226,0.7986021859522597,0.912781954887218
261,49768835,1138,69,4127.0,4423.0,85.0,8.0,4.0,60.0,0.0,0.0,9270.0,459.0,302.0,490.0,10973.04,5633.0,1586.0,1934.0,529.0,3803.76,4490.58,4041.24,579.0,1958,1,1,3,3,4,1,9,1,Male,White,Some college,65+,3.626537785588752,True,True,True,True,3.88664323374341,True,True,True,True,0.0746924428822495,True,True,True,True,0.0070298769771528,True,True,True,False,0.0035149384885764,True,True,False,False,0.0527240773286467,True,True,True,True,0.0,False,False,False,False,3.342495606326889,True,True,True,True,3.551177504393673,True,True,True,True,3.946028119507909,True,True,True,True,9.642390158172232,True,True,True,True,8.145869947275923,True,True,True,True,0.4033391915641476,True,True,True,True,0.4305799648506151,True,True,True,True,4.949912126537786,True,True,True,True,0.2653778558875219,True,True,True,True,1.6994727592267136,True,True,True,True,1.3936731107205624,True,True,True,True,0.5087873462214412,True,True,True,True,0.4648506151142355,True,True,True,True,0.0,False,False,False,False,189,0.4395796847635727,502.0,0.3498323710188117,0.653955090150917,0.8161120840630472
262,49849143,469,77,3334.0,3612.0,31.0,26.0,56.0,38.0,0.0,0.0,5068.0,298.0,152.0,459.0,1566.16,1947.0,314.0,1275.0,416.0,2115.23,2118.06,2226.87,413.0,1973,2,3,5,2,7,6,48,3,Female,Hispanic,College,50-64,7.108742004264393,True,True,True,True,7.701492537313433,True,True,True,True,0.0660980810234541,True,True,True,True,0.0554371002132196,True,True,True,True,0.1194029850746268,True,True,True,True,0.0810234541577825,True,True,True,True,0.0,False,False,False,False,4.510085287846482,True,True,True,True,4.748123667377398,True,True,True,True,4.516119402985074,True,True,True,True,3.339360341151386,True,True,True,True,10.805970149253731,True,True,True,True,0.6353944562899787,True,True,True,True,0.9786780383795308,True,True,True,True,4.151385927505331,True,True,True,True,0.32409381663113,True,True,True,True,2.718550106609808,True,True,True,True,0.6695095948827292,True,True,True,True,0.8805970149253731,True,True,True,True,0.8869936034115139,True,True,True,True,0.0,False,False,False,False,237,0.605427974947808,290.0,0.6655529139626036,0.6831029775088572,0.7599164926931107
263,49856815,25637,318,145462.0,167082.0,703.0,511.0,3112.0,1246.0,40.0,0.0,254255.0,17672.0,2041.0,11608.0,158877.15,126798.0,24056.0,43589.0,20147.0,93425.85,88037.02,87427.65,7299.0,1973,2,1,5,2,7,2,29,2,Female,White,College,50-64,5.6739088036821785,True,True,True,True,6.517221203728986,True,True,True,True,0.0274213051449077,True,True,True,True,0.019932129344307,True,True,True,True,0.1213870577680695,True,True,True,True,0.0486016304559815,True,True,True,True,0.0015602449584584,True,True,True,True,3.6441802863049495,True,True,True,True,3.4102137535593084,True,True,True,True,3.433982915317705,True,True,True,True,6.197181807543784,True,True,True,True,9.917502047821507,True,True,True,True,0.6893162226469556,True,True,True,True,0.4527830869446503,True,True,True,True,4.945898506065452,True,True,True,True,0.0796114990053438,True,True,True,True,1.700237937356165,True,True,True,True,0.9383313180169288,True,True,True,True,0.2847056987947107,True,True,True,True,0.7858563794515739,True,True,True,True,0.0,False,False,False,False,302,0.5961337310657421,15388.0,0.6123910829467014,0.8460340973498224,0.8607290899934141
264,50043477,6278,79,10325.0,11845.0,37.0,7.0,84.0,273.0,4.0,0.0,31443.0,5610.0,284.0,5538.0,35149.88,34899.0,11114.0,12060.0,6256.0,21009.83,15525.55,32603.44,406.0,1997,2,1,3,2,7,2,6,4,Female,White,Some college,25-34,1.6446320484230648,True,True,True,True,1.8867473717744505,True,True,True,True,0.0058935966868429,True,True,True,True,0.0011150047785919,True,True,True,False,0.0133800573431029,True,True,True,True,0.0434851863650844,True,True,True,True,0.0006371455877668,True,True,False,False,3.3465801210576616,True,True,True,True,5.193284485504938,True,True,True,True,2.473008920038229,True,True,True,True,5.598897738133163,True,True,True,True,5.00844217903791,True,True,True,True,0.8935966868429436,True,True,True,True,0.8821280662631411,True,True,True,True,5.55893596686843,True,True,True,True,0.0452373367314431,True,True,True,True,1.920993947116916,True,True,True,True,1.770309015610067,True,True,True,True,0.0646702771583306,True,True,True,True,0.9964956992672824,True,True,True,True,0.0,False,False,False,False,225,0.9161895674300254,5761.0,0.8736862892105016,0.9116763031244148,0.9425890585241731
265,50350019,190,15,2446.0,4079.0,0.0,3.0,0.0,6.0,3.0,68.0,2233.0,61.0,43.0,76.0,5597.04,654.0,104.0,452.0,80.0,861.75,1063.16,3636.32,74.0,1970,1,1,2,3,5,-1,47,3,Male,White,HS or Below,50-64,12.873684210526315,True,True,True,True,21.46842105263158,True,True,True,True,0.0,False,False,False,False,0.0157894736842105,True,True,False,False,0.0,False,False,False,False,0.031578947368421,True,True,True,False,0.0157894736842105,True,True,False,False,4.535526315789474,True,True,True,True,19.138526315789477,True,True,True,True,5.595578947368422,True,True,True,True,29.458105263157893,True,True,True,True,11.75263157894737,True,True,True,True,0.3210526315789473,True,True,True,True,0.4,True,True,True,True,3.442105263157895,True,True,True,True,0.2263157894736842,True,True,True,True,2.3789473684210525,True,True,True,True,0.5473684210526316,True,True,True,True,0.3894736842105263,True,True,True,True,0.4210526315789473,True,True,True,True,0.3578947368421052,True,True,True,True,108,0.387434554973822,74.0,0.39846443121278596,0.27432144229934674,0.900523560209424
266,50467805,1508,21,4856.0,6371.0,20.0,4.0,0.0,16.0,0.0,0.0,7506.0,1440.0,35.0,65.0,2880.5200000000004,8573.0,1490.0,1676.0,1435.0,5782.41,5152.45,3129.32,88.0,1968,1,1,3,1,1,1,48,3,Male,White,Some college,50-64,3.220159151193634,True,True,True,True,4.224801061007957,True,True,True,True,0.013262599469496,True,True,True,True,0.0026525198938992,True,True,False,False,0.0,False,False,False,False,0.0106100795755968,True,True,True,True,0.0,False,False,False,False,3.834489389920424,True,True,True,True,2.0751458885941645,True,True,True,True,3.4167440318302384,True,True,True,True,1.9101591511936344,True,True,True,True,4.977453580901857,True,True,True,True,0.9549071618037136,True,True,True,True,0.043103448275862,True,True,True,True,5.68501326259947,True,True,True,True,0.023209549071618,True,True,True,True,1.1114058355437666,True,True,True,True,0.9880636604774536,True,True,True,True,0.0583554376657824,True,True,True,True,0.9515915119363396,True,True,True,True,0.0,False,False,False,False,113,0.9575596816976127,1444.0,0.9342554338063589,0.7893198670311963,0.9575596816976127
267,50553241,3228,34,6925.0,3792.0,78.0,0.0,59.0,202.0,2.0,0.0,19687.0,2743.0,463.0,324.0,38809.96,15360.0,889.0,3123.0,3074.0,19590.8,5102.35,12670.73,1159.0,1998,2,1,2,3,3,1,42,1,Female,White,HS or Below,25-34,2.145291201982652,True,True,True,True,1.174721189591078,True,True,True,True,0.0241635687732342,True,True,True,True,0.0,False,False,False,False,0.0182775712515489,True,True,True,True,0.0625774473358116,True,True,True,True,0.0006195786864931,True,False,False,False,6.069021065675341,True,True,True,True,3.925257125154895,True,True,True,True,1.5806536555142503,True,True,True,True,12.022912019826515,True,True,True,True,6.098822800495663,True,True,True,True,0.8497521685254027,True,True,True,True,0.1003717472118959,True,True,True,True,4.758364312267658,True,True,True,True,0.1434324659231722,True,True,True,True,0.9674721189591078,True,True,True,True,0.2754027261462206,True,True,True,True,0.3590458488228005,True,True,True,True,0.9522924411400248,True,True,True,True,0.0,False,False,False,False,102,0.7558859975216853,2440.0,0.8585148053797902,0.8038603840949015,0.9306071871127634
268,51055265,3674,163,25477.0,29760.0,66.0,56.0,667.0,175.0,9.0,0.0,36413.0,2796.0,401.0,3431.0,8848.22,15717.0,5284.0,8002.0,3516.0,12270.52,22630.05,16380.95,1620.0,1959,1,1,6,3,5,2,48,3,Male,White,Postgrad,50-64,6.934403919433859,True,True,True,True,8.100163309744149,True,True,True,True,0.0179640718562874,True,True,True,True,0.0152422427871529,True,True,True,True,0.1815459989112683,True,True,True,True,0.047632008709853,True,True,True,True,0.002449646162221,True,True,True,False,3.3398258029395755,True,True,True,True,4.458614589003811,True,True,True,True,6.159512792596625,True,True,True,True,2.408334240609689,True,True,True,True,9.910996189439302,True,True,True,True,0.7610234077299945,True,True,True,True,0.9338595536200328,True,True,True,True,4.277898747958628,True,True,True,True,0.1091453456722917,True,True,True,True,2.178007621121393,True,True,True,True,1.4382144801306478,True,True,True,True,0.4409363091997823,True,True,True,True,0.9569951007076756,True,True,True,True,0.0,False,False,False,False,242,0.4881761348192444,1796.0,0.5433714176294121,0.7898884927438009,0.6762707257406904
269,51062521,14837,147,40142.0,55516.0,27.0,29.0,0.0,321.0,8.0,0.0,68401.0,14119.0,216.0,2929.0,15774.420000000002,82600.0,14302.0,14849.0,11648.0,50693.12,48291.5,24449.86,2652.0,1973,2,3,2,1,1,1,25,1,Female,Hispanic,HS or Below,50-64,2.7055334636382016,True,True,True,True,3.741726764170655,True,True,True,True,0.0018197748871065,True,True,True,True,0.0019545730268922,True,True,True,True,0.0,False,False,False,False,0.0216351014356001,True,True,True,True,0.0005391925591426,True,True,True,False,3.416669137965896,True,True,True,True,1.6478978230100425,True,True,True,True,3.2548021837298644,True,True,True,True,1.063181236098942,True,True,True,True,4.61016377973984,True,True,True,True,0.9516074678169442,True,True,True,True,0.1974118757161151,True,True,True,True,5.56716317314821,True,True,True,True,0.0145581990968524,True,True,True,True,1.000808788838714,True,True,True,True,0.963941497607333,True,True,True,True,0.1787423333557997,True,True,True,True,0.7850643661117477,True,True,True,True,0.0,False,False,False,False,195,0.7809555854643337,11605.0,0.7270013014520121,0.9063063622554994,0.7888963660834455
270,51072027,1297,116,12779.0,28517.0,99.0,195.0,1.0,237.0,48.0,9.0,6520.0,357.0,403.0,842.0,1491.74,3807.0,409.0,3226.0,573.0,3956.65,3878.91,2579.19,807.0,1986,2,3,2,1,2,1,48,3,Female,Hispanic,HS or Below,35-49,9.852737085582111,True,True,True,True,21.986892829606784,True,True,True,True,0.0763299922898997,True,True,True,True,0.1503469545104086,True,True,True,True,0.0007710100231303,True,False,False,False,0.1827293754818812,True,True,True,True,0.0370084811102544,True,True,True,True,3.0506168080185043,True,True,True,True,1.9885813415574405,True,True,True,True,2.9906784888203544,True,True,True,True,1.1501464919043949,True,True,True,True,5.026985350809561,True,True,True,True,0.2752505782575173,True,True,True,True,0.6491904394757132,True,True,True,True,2.9352351580570546,True,True,True,True,0.3107170393215112,True,True,True,True,2.4872783346183502,True,True,True,True,0.315343099460293,True,True,True,True,0.6222050886661527,True,True,True,True,0.4417887432536623,True,True,True,True,0.0069390902081727,True,True,True,False,287,0.6438356164383562,846.0,0.6553561183509549,0.5913019549260659,0.6940639269406392
271,51084731,5484,177,26005.0,29659.0,223.0,18.0,553.0,91.0,16.0,0.0,31794.0,2613.0,83.0,2849.0,11152.58,15383.0,3879.0,6161.0,2950.0,11016.4,15532.99,11572.04,1104.0,1947,2,1,2,1,1,-1,99,-1,Female,White,HS or Below,65+,4.741976659372721,True,True,True,True,5.408278628738147,True,True,True,True,0.0406637490882567,True,True,True,True,0.0032822757111597,True,True,True,True,0.1008388037928519,True,True,True,True,0.0165937272064186,True,True,True,True,0.0029175784099197,True,True,True,True,2.0088256746900077,True,True,True,True,2.110145878920496,True,True,True,True,2.832419766593727,True,True,True,True,2.033657913931437,True,True,True,True,5.797592997811816,True,True,True,True,0.4764770240700219,True,True,True,True,0.5195113056163384,True,True,True,True,2.805069292487236,True,True,True,True,0.0151349380014587,True,True,True,True,1.1234500364697302,True,True,True,True,0.7073304157549234,True,True,True,True,0.2013129102844639,True,True,True,True,0.5379285193289569,True,True,True,True,0.0,False,False,False,False,189,0.35861161375226186,2180.0,0.28901025007269554,0.7422735994164568,0.4704721171245271
272,51201655,3001,268,8653.0,11167.0,141.0,60.0,41.0,208.0,10.0,49.0,14697.0,1136.0,706.0,2110.0,7801.179999999999,9986.0,2828.0,5709.0,702.0,9531.17,13429.14,11384.42,2026.0,1993,2,2,4,3,4,6,36,1,Female,Black,Some college,25-34,2.883372209263579,True,True,True,True,3.72109296901033,True,True,True,True,0.0469843385538154,True,True,True,True,0.019993335554815,True,True,True,True,0.0136621126291236,True,True,True,True,0.0693102299233588,True,True,True,True,0.0033322225924691,True,True,True,True,3.175998000666445,True,True,True,True,3.793542152615794,True,True,True,True,4.474888370543152,True,True,True,True,2.599526824391869,True,True,True,True,4.897367544151949,True,True,True,True,0.3785404865044985,True,True,True,True,0.7030989670109964,True,True,True,True,3.32755748083972,True,True,True,True,0.2352549150283238,True,True,True,True,1.9023658780406527,True,True,True,True,0.9423525491502832,True,True,True,True,0.6751082972342553,True,True,True,True,0.2339220259913362,True,True,True,True,0.0163278907030989,True,True,True,True,414,0.3748374512353706,1153.0,0.44386486189061297,0.7543232799047949,0.5539661898569571
273,51307001,4243,142,25647.0,26022.0,418.0,357.0,387.0,715.0,18.0,24.0,29156.0,1632.0,1064.0,2748.0,10556.3,11194.0,1335.0,8593.0,1594.0,10691.51,13199.02,10735.48,3139.0,1970,1,3,6,1,1,6,20,2,Male,Hispanic,Postgrad,50-64,6.044543954748998,True,True,True,True,6.132924817346217,True,True,True,True,0.0985152015083667,True,True,True,True,0.0841385811925524,True,True,True,True,0.0912090502003299,True,True,True,True,0.1685128446853641,True,True,True,True,0.0042422814046665,True,True,True,True,2.51979967004478,True,True,True,True,2.530162620787179,True,True,True,True,3.110775394767853,True,True,True,True,2.4879330662267263,True,True,True,True,6.871553146358709,True,True,True,True,0.3846335140230968,True,True,True,True,0.6476549611124205,True,True,True,True,2.6382276691020503,True,True,True,True,0.2507659674758425,True,True,True,True,2.02521800612774,True,True,True,True,0.3146358708460994,True,True,True,True,0.7398067405137874,True,True,True,True,0.3756775866132453,True,True,True,True,0.005656375206222,True,True,True,True,261,0.4127619496114905,1753.0,0.3663308345458899,0.7234316590051904,0.47727807864374855
