caseid,coverage,ddg_join_ads_zero,ddg_join_ads_mean,ddg_join_ads_ha_mean,ddg_join_ads_hawb_mean,third_party_cookies_zero,third_party_cookies_mean,third_party_cookies_ha_mean,third_party_cookies_hawb_mean,ha22_ddg_join_ads,ha25_ddg_join_ads,drift_ddg_join_ads,ha22_third_party_cookies,ha25_third_party_cookies,drift_third_party_cookies
334223317,0.7161629434954008,3.270696452036794,5.121226983165945,5.2565062710870585,5.2565062710870585,4.4152431011826545,6.5978160208250625,6.780356045016631,6.780356045016631,15.204336399474375,12.18856767411301,-3.015768725361365,8.268725361366624,8.268725361366624,0.0
334281645,0.9399014778325123,1.2630541871921181,1.654878114329257,1.6818006847443572,1.6818006847443572,1.2088669950738917,1.6709962484159835,1.7061562003549178,1.7061562003549178,11.879310344827585,6.905418719211823,-4.973891625615763,3.2596059113300493,2.3793103448275863,-0.880295566502463
334309377,0.8058198097369894,2.7509792949076664,4.0169745636274365,4.013825763499266,4.013825763499266,3.451594851706771,4.944748811299746,4.978635427231769,4.978635427231769,8.414381645215444,6.0595970900951315,-2.354784555120313,3.3231673195299383,3.146334639059877,-0.1768326804700613
334338081,0.8920962199312715,4.608247422680412,5.311746965342108,5.3588993563433,5.3588993563433,4.534707903780069,5.364437013873348,5.435442265022431,5.435442265022431,18.20446735395189,14.1786941580756,-4.02577319587629,9.349484536082475,8.257388316151204,-1.0920962199312712
334393009,0.764950598023921,3.0717628705148208,4.604212861495243,4.54918981105078,4.5383061574095915,3.0239209568382734,4.83133985361231,4.928259618008611,4.928259618008611,9.522360894435778,7.344513780551222,-2.177847113884556,5.168746749869995,4.57046281851274,-0.5982839313572548
334428241,0.9100800967205682,2.4869276106997127,3.0731777938997085,3.102613087921214,3.106847261368408,3.0615082363608885,3.7529498270094734,3.80560659180076,3.80560659180076,8.476046546773462,4.576545262203416,-3.8995012845700465,2.811017077225329,1.482847211727369,-1.32816986549796
334457313,0.6612903225806451,1.2580645161290323,3.46634770146169,3.578879241494607,3.578879241494607,2.9193548387096775,5.523872299044602,5.637837434266699,5.637837434266699,19.201612903225808,15.362903225806452,-3.838709677419356,10.943548387096774,9.709677419354838,-1.233870967741936
334863933,0.5043936731107206,2.289982425307557,5.521183631463402,5.604972493432844,5.604972493432844,2.07908611599297,5.890064714745655,5.965532817716235,5.965532817716235,6.862038664323374,6.690685413005272,-0.1713532513181022,2.9868189806678385,2.2390158172231986,-0.7478031634446398
335538845,0.5546386263809397,3.2346599228004793,6.138279448090805,6.349508736833113,6.339608844835953,4.344203380806602,7.768822017591102,8.025772018940721,8.025772018940721,16.368294955410622,10.935112471715692,-5.43318248369493,8.100825236257155,5.375682150938373,-2.7251430853187815
335686381,0.944954128440367,5.944954128440367,6.303836323697575,6.3198385151701455,6.3198385151701455,10.79816513761468,11.22144189394696,11.232747139445973,11.232747139445973,6.724770642201835,5.0,-1.7247706422018352,5.89908256880734,4.518348623853211,-1.3807339449541285
335699769,0.7523316062176166,5.501554404145078,7.116276350370557,6.85147016519511,6.85147016519511,7.867875647668394,9.7723286319883,9.922904792413474,9.922904792413474,14.330051813471503,14.242746113989638,-0.08730569948186506,7.681865284974093,10.818393782383419,3.1365284974093255
335730217,0.5142857142857142,1.6,4.766708132436221,4.999273315170915,4.999273315170915,1.9785714285714286,5.713484902303416,5.877787803555729,5.877787803555729,23.87857142857143,40.46785714285714,16.58928571428571,18.37857142857143,45.60357142857143,27.224999999999998
335742393,0.9235484674806878,4.528631946174931,5.027072483928705,5.0655551079719165,5.0655551079719165,4.64978818838774,5.23766436846329,5.298890555623347,5.298890555623347,15.249713431348118,14.745377523050088,-0.5043359082980299,7.90732618988288,14.591452778469973,6.684126588587093
335799517,0.8159477573466232,2.8374291115311907,4.037393268950312,4.083567045859909,4.031093224877373,3.351134215500945,4.7664090410000055,4.820580549260814,4.820580549260814,11.063176662656813,9.5098814229249,-1.5532952397319129,5.301662656813885,4.2167898264306585,-1.084872830383227
335827261,0.7307799832261672,2.590718479172491,4.345950395562545,4.456195786596028,4.455881149262329,3.444786133631535,5.514960920787,5.6702411482607715,5.6702411482607715,20.72113502935421,17.332541235672352,-3.3885937936818564,6.6884260553536485,4.830164942689405,-1.8582611126642439
335844793,0.9523809523809523,6.015873015873016,6.32633459748441,6.32633459748441,6.32633459748441,7.825396825396825,8.191564813017608,8.191564813017608,8.191564813017608,7.126984126984127,5.571428571428571,-1.5555555555555562,3.0952380952380953,3.5952380952380953,0.5
335947617,0.8132088640725876,0.7325074158087593,1.9503283171200394,2.0399221978358955,2.0353572733131235,2.430291397661839,3.866627018968594,3.9570588185340436,3.9570588185340436,7.640507764787995,5.580134357005758,-2.0603734077822367,3.164718199267144,2.711568661664631,-0.453149537602513
336061389,0.9285714285714286,16.742857142857144,17.208549515274232,17.24177311280776,17.24177311280776,28.985714285714284,29.53496626714546,29.59913813582342,29.59913813582342,54.07857142857143,48.05714285714286,-6.021428571428572,30.228571428571428,28.257142857142856,-1.9714285714285715
336129797,0.8445176341429944,3.8237958007410455,4.83749312629064,4.877452422197213,4.876016353447934,4.269658295594895,5.465244260938835,5.532460814604491,5.532460814604491,25.21387402223137,22.47152463290792,-2.7423493893234507,9.829696720186634,14.423631123919309,4.593934403732675
336140849,0.29831932773109243,2.426470588235294,7.001213305509072,7.366428587219544,7.366428587219544,3.457983193277311,8.853576187336499,9.253744698504125,9.253744698504125,23.923319327731093,21.94747899159664,-1.9758403361344534,9.122899159663865,6.7710084033613445,-2.35189075630252
336201309,0.5889487870619946,2.173854447439353,4.85378225097167,4.82597725304283,4.82597725304283,2.98921832884097,6.150008033303391,6.274697547634097,6.274697547634097,6.699460916442049,5.076819407008086,-1.6226415094339623,2.0828840970350404,2.107142857142857,0.0242587601078168
336209901,0.7267373380447585,2.471142520612485,4.252731243357729,4.387640963613133,4.36915221277214,3.0541813898704357,5.155442209291467,5.2767601630930026,5.2767601630930026,24.196702002355714,18.332744405182567,-5.8639575971731475,11.665488810365135,11.258539458186101,-0.4069493521790335
336559945,0.7270610384462941,2.633571145461752,4.413049440895787,4.493731194047442,4.469324352275617,3.3705410225921524,5.4693127387961145,5.580193330089162,5.580193330089162,15.26211355529132,10.396848989298455,-4.865264565992865,9.389640309155768,5.879310344827586,-3.5103299643281813
336586977,0.7582631903099979,1.9179839868610142,3.494033824532077,3.5625072268345885,3.560243346348585,2.771402176144529,4.630244080043711,4.769833003645389,4.769833003645389,6.328679942516937,4.796910285362348,-1.5317696571545882,2.617788955040033,2.0286902073496202,-0.5890987476904126
